"VarName","TimeString","VarValue","Validity","Time_ms"
"kp","12/4/2025 5:57:41 PM",0,1,45995748385.4398
"ti","12/4/2025 5:57:41 PM",0,1,45995748385.4398
"td","12/4/2025 5:57:41 PM",0,1,45995748385.4398
"resistor on","12/4/2025 5:57:41 PM",0,1,45995748385.4398
"PV","12/4/2025 5:57:46 PM",38.88166,1,45995748443.4375
"SV","12/4/2025 5:57:46 PM",40,1,45995748443.4375
"kp","12/4/2025 5:57:46 PM",0,1,45995748443.4375
"ti","12/4/2025 5:57:46 PM",0,1,45995748443.4375
"td","12/4/2025 5:57:46 PM",0,1,45995748443.4375
"resistor on","12/4/2025 5:57:46 PM",0,1,45995748443.4375
"PV","12/4/2025 5:57:51 PM",39.50014,1,45995748501.4468
"SV","12/4/2025 5:57:51 PM",40,1,45995748501.4468
"kp","12/4/2025 5:57:51 PM",0,1,45995748501.4468
"ti","12/4/2025 5:57:51 PM",0,1,45995748501.4468
"td","12/4/2025 5:57:51 PM",0,1,45995748501.4468
"resistor on","12/4/2025 5:57:51 PM",0,1,45995748501.4468
"PV","12/4/2025 5:57:56 PM",40.11863,1,45995748559.4676
"SV","12/4/2025 5:57:56 PM",40,1,45995748559.4676
"kp","12/4/2025 5:57:56 PM",0,1,45995748559.4676
"ti","12/4/2025 5:57:56 PM",0,1,45995748559.4676
"td","12/4/2025 5:57:56 PM",0,1,45995748559.4676
"resistor on","12/4/2025 5:57:56 PM",0,1,45995748559.4676
"PV","12/4/2025 5:58:01 PM",40.73351,1,45995748617.4537
"SV","12/4/2025 5:58:01 PM",40,1,45995748617.4537
"kp","12/4/2025 5:58:01 PM",0,1,45995748617.4537
"ti","12/4/2025 5:58:01 PM",0,1,45995748617.4537
"td","12/4/2025 5:58:01 PM",0,1,45995748617.4537
"resistor on","12/4/2025 5:58:01 PM",0,1,45995748617.4537
"PV","12/4/2025 5:58:06 PM",41.352,1,45995748675.4745
"SV","12/4/2025 5:58:06 PM",40,1,45995748675.4745
"kp","12/4/2025 5:58:06 PM",0,1,45995748675.4745
"ti","12/4/2025 5:58:06 PM",0,1,45995748675.4745
"td","12/4/2025 5:58:06 PM",0,1,45995748675.4745
"resistor on","12/4/2025 5:58:06 PM",0,1,45995748675.4745
"PV","12/4/2025 5:58:11 PM",41.97049,1,45995748733.4491
"SV","12/4/2025 5:58:11 PM",40,1,45995748733.4491
"kp","12/4/2025 5:58:11 PM",0,1,45995748733.4491
"ti","12/4/2025 5:58:11 PM",0,1,45995748733.4491
"td","12/4/2025 5:58:11 PM",0,1,45995748733.4491
"resistor on","12/4/2025 5:58:11 PM",0,1,45995748733.4491
"PV","12/4/2025 5:58:16 PM",42.64685,1,45995748791.4468
"SV","12/4/2025 5:58:16 PM",40,1,45995748791.4468
"kp","12/4/2025 5:58:16 PM",0,1,45995748791.4468
"ti","12/4/2025 5:58:16 PM",0,1,45995748791.4468
"td","12/4/2025 5:58:16 PM",0,1,45995748791.4468
"resistor on","12/4/2025 5:58:16 PM",0,1,45995748791.4468
"PV","12/4/2025 5:58:21 PM",43.20385,1,45995748849.4329
"SV","12/4/2025 5:58:21 PM",40,1,45995748849.4329
"kp","12/4/2025 5:58:21 PM",0,1,45995748849.4329
"ti","12/4/2025 5:58:21 PM",0,1,45995748849.4329
"td","12/4/2025 5:58:21 PM",0,1,45995748849.4329
"resistor on","12/4/2025 5:58:21 PM",0,1,45995748849.4329
"PV","12/4/2025 5:58:26 PM",43.82234,1,45995748907.4074
"SV","12/4/2025 5:58:26 PM",40,1,45995748907.4074
"kp","12/4/2025 5:58:26 PM",0,1,45995748907.4074
"ti","12/4/2025 5:58:26 PM",0,1,45995748907.4074
"td","12/4/2025 5:58:26 PM",0,1,45995748907.4074
"resistor on","12/4/2025 5:58:26 PM",0,1,45995748907.4074
"PV","12/4/2025 5:58:31 PM",44.43721,1,45995748965.463
"SV","12/4/2025 5:58:31 PM",40,1,45995748965.463
"kp","12/4/2025 5:58:31 PM",0,1,45995748965.463
"ti","12/4/2025 5:58:31 PM",0,1,45995748965.463
"td","12/4/2025 5:58:31 PM",0,1,45995748965.463
"resistor on","12/4/2025 5:58:31 PM",0,1,45995748965.463
"PV","12/4/2025 5:58:36 PM",44.91826,1,45995749023.4722
"SV","12/4/2025 5:58:36 PM",40,1,45995749023.4722
"kp","12/4/2025 5:58:36 PM",0,1,45995749023.4722
"ti","12/4/2025 5:58:36 PM",0,1,45995749023.4722
"td","12/4/2025 5:58:36 PM",0,1,45995749023.4722
"resistor on","12/4/2025 5:58:36 PM",0,1,45995749023.4722
"PV","12/4/2025 5:58:41 PM",45.17868,1,45995749081.5162
"SV","12/4/2025 5:58:41 PM",40,1,45995749081.5162
"kp","12/4/2025 5:58:41 PM",0,1,45995749081.5162
"ti","12/4/2025 5:58:41 PM",0,1,45995749081.5162
"td","12/4/2025 5:58:41 PM",0,1,45995749081.5162
"resistor on","12/4/2025 5:58:41 PM",0,1,45995749081.5162
"PV","12/4/2025 5:58:46 PM",45.42463,1,45995749139.537
"SV","12/4/2025 5:58:46 PM",40,1,45995749139.537
"kp","12/4/2025 5:58:46 PM",0,1,45995749139.537
"ti","12/4/2025 5:58:46 PM",0,1,45995749139.537
"td","12/4/2025 5:58:46 PM",0,1,45995749139.537
"resistor on","12/4/2025 5:58:46 PM",0,1,45995749139.537
"PV","12/4/2025 5:58:51 PM",45.54037,1,45995749197.5579
"SV","12/4/2025 5:58:51 PM",40,1,45995749197.5579
"kp","12/4/2025 5:58:51 PM",0,1,45995749197.5579
"ti","12/4/2025 5:58:51 PM",0,1,45995749197.5579
"td","12/4/2025 5:58:51 PM",0,1,45995749197.5579
"resistor on","12/4/2025 5:58:51 PM",0,1,45995749197.5579
"PV","12/4/2025 5:58:56 PM",45.42463,1,45995749255.5556
"SV","12/4/2025 5:58:56 PM",40,1,45995749255.5556
"kp","12/4/2025 5:58:56 PM",0,1,45995749255.5556
"ti","12/4/2025 5:58:56 PM",0,1,45995749255.5556
"td","12/4/2025 5:58:56 PM",0,1,45995749255.5556
"resistor on","12/4/2025 5:58:56 PM",0,1,45995749255.5556
"PV","12/4/2025 5:59:01 PM",45.30165,1,45995749313.5532
"SV","12/4/2025 5:59:01 PM",40,1,45995749313.5532
"kp","12/4/2025 5:59:01 PM",0,1,45995749313.5532
"ti","12/4/2025 5:59:01 PM",0,1,45995749313.5532
"td","12/4/2025 5:59:01 PM",0,1,45995749313.5532
"resistor on","12/4/2025 5:59:01 PM",0,1,45995749313.5532
"PV","12/4/2025 5:59:06 PM",45.05932,1,45995749371.5394
"SV","12/4/2025 5:59:06 PM",40,1,45995749371.5394
"kp","12/4/2025 5:59:06 PM",0,1,45995749371.5394
"ti","12/4/2025 5:59:06 PM",0,1,45995749371.5394
"td","12/4/2025 5:59:06 PM",0,1,45995749371.5394
"resistor on","12/4/2025 5:59:06 PM",0,1,45995749371.5394
"PV","12/4/2025 5:59:11 PM",44.80975,1,45995749429.5486
"SV","12/4/2025 5:59:11 PM",40,1,45995749429.5486
"kp","12/4/2025 5:59:11 PM",0,1,45995749429.5486
"ti","12/4/2025 5:59:11 PM",0,1,45995749429.5486
"td","12/4/2025 5:59:11 PM",0,1,45995749429.5486
"resistor on","12/4/2025 5:59:11 PM",0,1,45995749429.5486
"PV","12/4/2025 5:59:16 PM",44.43721,1,45995749487.5694
"SV","12/4/2025 5:59:16 PM",40,1,45995749487.5694
"kp","12/4/2025 5:59:16 PM",0,1,45995749487.5694
"ti","12/4/2025 5:59:16 PM",0,1,45995749487.5694
"td","12/4/2025 5:59:16 PM",0,1,45995749487.5694
"resistor on","12/4/2025 5:59:16 PM",0,1,45995749487.5694
"PV","12/4/2025 5:59:21 PM",44.06829,1,45995749545.5787
"SV","12/4/2025 5:59:21 PM",40,1,45995749545.5787
"kp","12/4/2025 5:59:21 PM",0,1,45995749545.5787
"ti","12/4/2025 5:59:21 PM",0,1,45995749545.5787
"td","12/4/2025 5:59:21 PM",0,1,45995749545.5787
"resistor on","12/4/2025 5:59:21 PM",0,1,45995749545.5787
"PV","12/4/2025 5:59:26 PM",43.57277,1,45995749603.5648
"SV","12/4/2025 5:59:26 PM",40,1,45995749603.5648
"kp","12/4/2025 5:59:26 PM",0,1,45995749603.5648
"ti","12/4/2025 5:59:26 PM",0,1,45995749603.5648
"td","12/4/2025 5:59:26 PM",0,1,45995749603.5648
"resistor on","12/4/2025 5:59:26 PM",0,1,45995749603.5648
"PV","12/4/2025 5:59:31 PM",43.13513,1,45995749661.5856
"SV","12/4/2025 5:59:31 PM",40,1,45995749661.5856
"kp","12/4/2025 5:59:31 PM",0,1,45995749661.5856
"ti","12/4/2025 5:59:31 PM",0,1,45995749661.5856
"td","12/4/2025 5:59:31 PM",0,1,45995749661.5856
"resistor on","12/4/2025 5:59:31 PM",0,1,45995749661.5856
"PV","12/4/2025 5:59:36 PM",42.70834,1,45995749719.6181
"SV","12/4/2025 5:59:36 PM",40,1,45995749719.6181
"kp","12/4/2025 5:59:36 PM",0,1,45995749719.6181
"ti","12/4/2025 5:59:36 PM",0,1,45995749719.6181
"td","12/4/2025 5:59:36 PM",0,1,45995749719.6181
"resistor on","12/4/2025 5:59:36 PM",0,1,45995749719.6181
"PV","12/4/2025 5:59:41 PM",42.33941,1,45995749777.6157
"SV","12/4/2025 5:59:41 PM",40,1,45995749777.6157
"kp","12/4/2025 5:59:41 PM",0,1,45995749777.6157
"ti","12/4/2025 5:59:41 PM",0,1,45995749777.6157
"td","12/4/2025 5:59:41 PM",0,1,45995749777.6157
"resistor on","12/4/2025 5:59:41 PM",0,1,45995749777.6157
"PV","12/4/2025 5:59:46 PM",41.84751,1,45995749835.6366
"SV","12/4/2025 5:59:46 PM",40,1,45995749835.6366
"kp","12/4/2025 5:59:46 PM",0,1,45995749835.6366
"ti","12/4/2025 5:59:46 PM",0,1,45995749835.6366
"td","12/4/2025 5:59:46 PM",0,1,45995749835.6366
"resistor on","12/4/2025 5:59:46 PM",0,1,45995749835.6366
"PV","12/4/2025 5:59:51 PM",41.47497,1,45995749893.6574
"SV","12/4/2025 5:59:51 PM",40,1,45995749893.6574
"kp","12/4/2025 5:59:51 PM",0,1,45995749893.6574
"ti","12/4/2025 5:59:51 PM",0,1,45995749893.6574
"td","12/4/2025 5:59:51 PM",0,1,45995749893.6574
"resistor on","12/4/2025 5:59:51 PM",0,1,45995749893.6574
"PV","12/4/2025 5:59:56 PM",41.10605,1,45995749951.7245
"SV","12/4/2025 5:59:56 PM",40,1,45995749951.7245
"kp","12/4/2025 5:59:56 PM",0,1,45995749951.7245
"ti","12/4/2025 5:59:56 PM",0,1,45995749951.7245
"td","12/4/2025 5:59:56 PM",0,1,45995749951.7245
"resistor on","12/4/2025 5:59:56 PM",0,1,45995749951.7245
"PV","12/4/2025 6:00:01 PM",40.61053,1,45995750009.7454
"SV","12/4/2025 6:00:01 PM",40,1,45995750009.7454
"kp","12/4/2025 6:00:01 PM",0,1,45995750009.7454
"ti","12/4/2025 6:00:01 PM",0,1,45995750009.7454
"td","12/4/2025 6:00:01 PM",0,1,45995750009.7454
"resistor on","12/4/2025 6:00:01 PM",0,1,45995750009.7454
"PV","12/4/2025 6:00:06 PM",40.24161,1,45995750067.7083
"SV","12/4/2025 6:00:06 PM",40,1,45995750067.7083
"kp","12/4/2025 6:00:06 PM",0,1,45995750067.7083
"ti","12/4/2025 6:00:06 PM",0,1,45995750067.7083
"td","12/4/2025 6:00:06 PM",0,1,45995750067.7083
"resistor on","12/4/2025 6:00:06 PM",0,1,45995750067.7083
"PV","12/4/2025 6:00:11 PM",39.74609,1,45995750125.7292
"SV","12/4/2025 6:00:11 PM",40,1,45995750125.7292
"kp","12/4/2025 6:00:11 PM",0,1,45995750125.7292
"ti","12/4/2025 6:00:11 PM",0,1,45995750125.7292
"td","12/4/2025 6:00:11 PM",0,1,45995750125.7292
"resistor on","12/4/2025 6:00:11 PM",0,1,45995750125.7292
"PV","12/4/2025 6:00:16 PM",39.37717,1,45995750183.7153
"SV","12/4/2025 6:00:16 PM",40,1,45995750183.7153
"kp","12/4/2025 6:00:16 PM",0,1,45995750183.7153
"ti","12/4/2025 6:00:16 PM",0,1,45995750183.7153
"td","12/4/2025 6:00:16 PM",0,1,45995750183.7153
"resistor on","12/4/2025 6:00:16 PM",0,1,45995750183.7153
"PV","12/4/2025 6:00:21 PM",39.1059,1,45995750241.6898
"SV","12/4/2025 6:00:21 PM",40,1,45995750241.6898
"kp","12/4/2025 6:00:21 PM",0,1,45995750241.6898
"ti","12/4/2025 6:00:21 PM",0,1,45995750241.6898
"td","12/4/2025 6:00:21 PM",0,1,45995750241.6898
"resistor on","12/4/2025 6:00:21 PM",0,1,45995750241.6898
"PV","12/4/2025 6:00:26 PM",38.63571,1,45995750299.6644
"SV","12/4/2025 6:00:26 PM",40,1,45995750299.6644
"kp","12/4/2025 6:00:26 PM",0,1,45995750299.6644
"ti","12/4/2025 6:00:26 PM",0,1,45995750299.6644
"td","12/4/2025 6:00:26 PM",0,1,45995750299.6644
"resistor on","12/4/2025 6:00:26 PM",0,1,45995750299.6644
"PV","12/4/2025 6:00:31 PM",38.26678,1,45995750357.6389
"SV","12/4/2025 6:00:31 PM",40,1,45995750357.6389
"kp","12/4/2025 6:00:31 PM",0,1,45995750357.6389
"ti","12/4/2025 6:00:31 PM",0,1,45995750357.6389
"td","12/4/2025 6:00:31 PM",0,1,45995750357.6389
"resistor on","12/4/2025 6:00:31 PM",0,1,45995750357.6389
"PV","12/4/2025 6:00:36 PM",38.02084,1,45995750415.625
"SV","12/4/2025 6:00:36 PM",40,1,45995750415.625
"kp","12/4/2025 6:00:36 PM",0,1,45995750415.625
"ti","12/4/2025 6:00:36 PM",0,1,45995750415.625
"td","12/4/2025 6:00:36 PM",0,1,45995750415.625
"resistor on","12/4/2025 6:00:36 PM",0,1,45995750415.625
"PV","12/4/2025 6:00:41 PM",37.64829,1,45995750473.6111
"SV","12/4/2025 6:00:41 PM",40,1,45995750473.6111
"kp","12/4/2025 6:00:41 PM",0,1,45995750473.6111
"ti","12/4/2025 6:00:41 PM",0,1,45995750473.6111
"td","12/4/2025 6:00:41 PM",0,1,45995750473.6111
"resistor on","12/4/2025 6:00:41 PM",0,1,45995750473.6111
"PV","12/4/2025 6:00:46 PM",37.33362,1,45995750531.5972
"SV","12/4/2025 6:00:46 PM",40,1,45995750531.5972
"kp","12/4/2025 6:00:46 PM",0,1,45995750531.5972
"ti","12/4/2025 6:00:46 PM",0,1,45995750531.5972
"td","12/4/2025 6:00:46 PM",0,1,45995750531.5972
"resistor on","12/4/2025 6:00:46 PM",0,1,45995750531.5972
"PV","12/4/2025 6:00:51 PM",37.03342,1,45995750589.6296
"SV","12/4/2025 6:00:51 PM",40,1,45995750589.6296
"kp","12/4/2025 6:00:51 PM",0,1,45995750589.6296
"ti","12/4/2025 6:00:51 PM",0,1,45995750589.6296
"td","12/4/2025 6:00:51 PM",0,1,45995750589.6296
"resistor on","12/4/2025 6:00:51 PM",0,1,45995750589.6296
"PV","12/4/2025 6:00:56 PM",36.78385,1,45995750647.662
"SV","12/4/2025 6:00:56 PM",40,1,45995750647.662
"kp","12/4/2025 6:00:56 PM",0,1,45995750647.662
"ti","12/4/2025 6:00:56 PM",0,1,45995750647.662
"td","12/4/2025 6:00:56 PM",0,1,45995750647.662
"resistor on","12/4/2025 6:00:56 PM",0,1,45995750647.662
"PV","12/4/2025 6:01:01 PM",36.41493,1,45995750705.6713
"SV","12/4/2025 6:01:01 PM",40,1,45995750705.6713
"kp","12/4/2025 6:01:01 PM",0,1,45995750705.6713
"ti","12/4/2025 6:01:01 PM",0,1,45995750705.6713
"td","12/4/2025 6:01:01 PM",0,1,45995750705.6713
"resistor on","12/4/2025 6:01:01 PM",0,1,45995750705.6713
"PV","12/4/2025 6:01:06 PM",36.16898,1,45995750763.7153
"SV","12/4/2025 6:01:06 PM",40,1,45995750763.7153
"kp","12/4/2025 6:01:06 PM",0,1,45995750763.7153
"ti","12/4/2025 6:01:06 PM",0,1,45995750763.7153
"td","12/4/2025 6:01:06 PM",0,1,45995750763.7153
"resistor on","12/4/2025 6:01:06 PM",0,1,45995750763.7153
"PV","12/4/2025 6:01:11 PM",35.91941,1,45995750821.7014
"SV","12/4/2025 6:01:11 PM",40,1,45995750821.7014
"kp","12/4/2025 6:01:11 PM",0,1,45995750821.7014
"ti","12/4/2025 6:01:11 PM",0,1,45995750821.7014
"td","12/4/2025 6:01:11 PM",0,1,45995750821.7014
"resistor on","12/4/2025 6:01:11 PM",0,1,45995750821.7014
"PV","12/4/2025 6:01:16 PM",35.56134,1,45995750879.7338
"SV","12/4/2025 6:01:16 PM",40,1,45995750879.7338
"kp","12/4/2025 6:01:16 PM",0,1,45995750879.7338
"ti","12/4/2025 6:01:16 PM",0,1,45995750879.7338
"td","12/4/2025 6:01:16 PM",0,1,45995750879.7338
"resistor on","12/4/2025 6:01:16 PM",0,1,45995750879.7338
"PV","12/4/2025 6:01:21 PM",35.34433,1,45995750937.7199
"SV","12/4/2025 6:01:21 PM",40,1,45995750937.7199
"kp","12/4/2025 6:01:21 PM",0,1,45995750937.7199
"ti","12/4/2025 6:01:21 PM",0,1,45995750937.7199
"td","12/4/2025 6:01:21 PM",0,1,45995750937.7199
"resistor on","12/4/2025 6:01:21 PM",0,1,45995750937.7199
"PV","12/4/2025 6:01:26 PM",35.18157,1,45995750995.7176
"SV","12/4/2025 6:01:26 PM",40,1,45995750995.7176
"kp","12/4/2025 6:01:26 PM",0,1,45995750995.7176
"ti","12/4/2025 6:01:26 PM",0,1,45995750995.7176
"td","12/4/2025 6:01:26 PM",0,1,45995750995.7176
"resistor on","12/4/2025 6:01:26 PM",0,1,45995750995.7176
"PV","12/4/2025 6:01:31 PM",34.932,1,45995751053.75
"SV","12/4/2025 6:01:31 PM",40,1,45995751053.75
"kp","12/4/2025 6:01:31 PM",0,1,45995751053.75
"ti","12/4/2025 6:01:31 PM",0,1,45995751053.75
"td","12/4/2025 6:01:31 PM",0,1,45995751053.75
"resistor on","12/4/2025 6:01:31 PM",0,1,45995751053.75
"PV","12/4/2025 6:01:36 PM",34.68605,1,45995751111.7245
"SV","12/4/2025 6:01:36 PM",40,1,45995751111.7245
"kp","12/4/2025 6:01:36 PM",0,1,45995751111.7245
"ti","12/4/2025 6:01:36 PM",0,1,45995751111.7245
"td","12/4/2025 6:01:36 PM",0,1,45995751111.7245
"resistor on","12/4/2025 6:01:36 PM",0,1,45995751111.7245
"PV","12/4/2025 6:01:41 PM",34.4401,1,45995751169.7454
"SV","12/4/2025 6:01:41 PM",40,1,45995751169.7454
"kp","12/4/2025 6:01:41 PM",0,1,45995751169.7454
"ti","12/4/2025 6:01:41 PM",0,1,45995751169.7454
"td","12/4/2025 6:01:41 PM",0,1,45995751169.7454
"resistor on","12/4/2025 6:01:41 PM",0,1,45995751169.7454
"PV","12/4/2025 6:01:46 PM",34.19416,1,45995751227.7315
"SV","12/4/2025 6:01:46 PM",40,1,45995751227.7315
"kp","12/4/2025 6:01:46 PM",0,1,45995751227.7315
"ti","12/4/2025 6:01:46 PM",0,1,45995751227.7315
"td","12/4/2025 6:01:46 PM",0,1,45995751227.7315
"resistor on","12/4/2025 6:01:46 PM",0,1,45995751227.7315
"PV","12/4/2025 6:01:51 PM",33.96991,1,45995751285.7176
"SV","12/4/2025 6:01:51 PM",40,1,45995751285.7176
"kp","12/4/2025 6:01:51 PM",0,1,45995751285.7176
"ti","12/4/2025 6:01:51 PM",0,1,45995751285.7176
"td","12/4/2025 6:01:51 PM",0,1,45995751285.7176
"resistor on","12/4/2025 6:01:51 PM",0,1,45995751285.7176
"PV","12/4/2025 6:01:56 PM",33.82162,1,45995751343.7269
"SV","12/4/2025 6:01:56 PM",40,1,45995751343.7269
"kp","12/4/2025 6:01:56 PM",0,1,45995751343.7269
"ti","12/4/2025 6:01:56 PM",0,1,45995751343.7269
"td","12/4/2025 6:01:56 PM",0,1,45995751343.7269
"resistor on","12/4/2025 6:01:56 PM",0,1,45995751343.7269
"PV","12/4/2025 6:02:01 PM",33.57566,1,45995751401.8056
"SV","12/4/2025 6:02:01 PM",40,1,45995751401.8056
"kp","12/4/2025 6:02:01 PM",0,1,45995751401.8056
"ti","12/4/2025 6:02:01 PM",0,1,45995751401.8056
"td","12/4/2025 6:02:01 PM",0,1,45995751401.8056
"resistor on","12/4/2025 6:02:01 PM",0,1,45995751401.8056
"PV","12/4/2025 6:02:06 PM",33.33695,1,45995751459.838
"SV","12/4/2025 6:02:06 PM",40,1,45995751459.838
"kp","12/4/2025 6:02:06 PM",0,1,45995751459.838
"ti","12/4/2025 6:02:06 PM",0,1,45995751459.838
"td","12/4/2025 6:02:06 PM",0,1,45995751459.838
"resistor on","12/4/2025 6:02:06 PM",0,1,45995751459.838
"PV","12/4/2025 6:02:11 PM",33.20313,1,45995751517.8472
"SV","12/4/2025 6:02:11 PM",40,1,45995751517.8472
"kp","12/4/2025 6:02:11 PM",0,1,45995751517.8472
"ti","12/4/2025 6:02:11 PM",0,1,45995751517.8472
"td","12/4/2025 6:02:11 PM",0,1,45995751517.8472
"resistor on","12/4/2025 6:02:11 PM",0,1,45995751517.8472
"PV","12/4/2025 6:02:16 PM",32.95718,1,45995751575.9028
"SV","12/4/2025 6:02:16 PM",40,1,45995751575.9028
"kp","12/4/2025 6:02:16 PM",0,1,45995751575.9028
"ti","12/4/2025 6:02:16 PM",0,1,45995751575.9028
"td","12/4/2025 6:02:16 PM",0,1,45995751575.9028
"resistor on","12/4/2025 6:02:16 PM",0,1,45995751575.9028
"PV","12/4/2025 6:02:21 PM",32.8342,1,45995751633.9005
"SV","12/4/2025 6:02:21 PM",40,1,45995751633.9005
"kp","12/4/2025 6:02:21 PM",0,1,45995751633.9005
"ti","12/4/2025 6:02:21 PM",0,1,45995751633.9005
"td","12/4/2025 6:02:21 PM",0,1,45995751633.9005
"resistor on","12/4/2025 6:02:21 PM",0,1,45995751633.9005
"PV","12/4/2025 6:02:26 PM",32.58825,1,45995751691.8981
"SV","12/4/2025 6:02:26 PM",40,1,45995751691.8981
"kp","12/4/2025 6:02:26 PM",0,1,45995751691.8981
"ti","12/4/2025 6:02:26 PM",0,1,45995751691.8981
"td","12/4/2025 6:02:26 PM",0,1,45995751691.8981
"resistor on","12/4/2025 6:02:26 PM",0,1,45995751691.8981
"PV","12/4/2025 6:02:31 PM",32.46528,1,45995751749.8611
"SV","12/4/2025 6:02:31 PM",40,1,45995751749.8611
"kp","12/4/2025 6:02:31 PM",0,1,45995751749.8611
"ti","12/4/2025 6:02:31 PM",0,1,45995751749.8611
"td","12/4/2025 6:02:31 PM",0,1,45995751749.8611
"resistor on","12/4/2025 6:02:31 PM",0,1,45995751749.8611
"PV","12/4/2025 6:02:36 PM",32.3423,1,45995751807.8588
"SV","12/4/2025 6:02:36 PM",40,1,45995751807.8588
"kp","12/4/2025 6:02:36 PM",0,1,45995751807.8588
"ti","12/4/2025 6:02:36 PM",0,1,45995751807.8588
"td","12/4/2025 6:02:36 PM",0,1,45995751807.8588
"resistor on","12/4/2025 6:02:36 PM",0,1,45995751807.8588
"PV","12/4/2025 6:02:41 PM",32.11082,1,45995751865.8102
"SV","12/4/2025 6:02:41 PM",40,1,45995751865.8102
"kp","12/4/2025 6:02:41 PM",0,1,45995751865.8102
"ti","12/4/2025 6:02:41 PM",0,1,45995751865.8102
"td","12/4/2025 6:02:41 PM",0,1,45995751865.8102
"resistor on","12/4/2025 6:02:41 PM",0,1,45995751865.8102
"PV","12/4/2025 6:02:46 PM",31.99146,1,45995751923.7847
"SV","12/4/2025 6:02:46 PM",40,1,45995751923.7847
"kp","12/4/2025 6:02:46 PM",0,1,45995751923.7847
"ti","12/4/2025 6:02:46 PM",0,1,45995751923.7847
"td","12/4/2025 6:02:46 PM",0,1,45995751923.7847
"resistor on","12/4/2025 6:02:46 PM",0,1,45995751923.7847
"PV","12/4/2025 6:02:51 PM",31.84679,1,45995751981.794
"SV","12/4/2025 6:02:51 PM",40,1,45995751981.794
"kp","12/4/2025 6:02:51 PM",0,1,45995751981.794
"ti","12/4/2025 6:02:51 PM",0,1,45995751981.794
"td","12/4/2025 6:02:51 PM",0,1,45995751981.794
"resistor on","12/4/2025 6:02:51 PM",0,1,45995751981.794
"PV","12/4/2025 6:02:56 PM",31.72381,1,45995752039.7685
"SV","12/4/2025 6:02:56 PM",40,1,45995752039.7685
"kp","12/4/2025 6:02:56 PM",0,1,45995752039.7685
"ti","12/4/2025 6:02:56 PM",0,1,45995752039.7685
"td","12/4/2025 6:02:56 PM",0,1,45995752039.7685
"resistor on","12/4/2025 6:02:56 PM",0,1,45995752039.7685
"PV","12/4/2025 6:03:01 PM",31.53212,1,45995752097.7546
"SV","12/4/2025 6:03:01 PM",40,1,45995752097.7546
"kp","12/4/2025 6:03:01 PM",0,1,45995752097.7546
"ti","12/4/2025 6:03:01 PM",0,1,45995752097.7546
"td","12/4/2025 6:03:01 PM",0,1,45995752097.7546
"resistor on","12/4/2025 6:03:01 PM",0,1,45995752097.7546
"PV","12/4/2025 6:03:06 PM",31.35489,1,45995752155.8333
"SV","12/4/2025 6:03:06 PM",40,1,45995752155.8333
"kp","12/4/2025 6:03:06 PM",0,1,45995752155.8333
"ti","12/4/2025 6:03:06 PM",0,1,45995752155.8333
"td","12/4/2025 6:03:06 PM",0,1,45995752155.8333
"resistor on","12/4/2025 6:03:06 PM",0,1,45995752155.8333
"PV","12/4/2025 6:03:11 PM",31.2283,1,45995752213.8426
"SV","12/4/2025 6:03:11 PM",40,1,45995752213.8426
"kp","12/4/2025 6:03:11 PM",0,1,45995752213.8426
"ti","12/4/2025 6:03:11 PM",0,1,45995752213.8426
"td","12/4/2025 6:03:11 PM",0,1,45995752213.8426
"resistor on","12/4/2025 6:03:11 PM",0,1,45995752213.8426
"PV","12/4/2025 6:03:16 PM",31.10532,1,45995752271.8634
"SV","12/4/2025 6:03:16 PM",40,1,45995752271.8634
"kp","12/4/2025 6:03:16 PM",0,1,45995752271.8634
"ti","12/4/2025 6:03:16 PM",0,1,45995752271.8634
"td","12/4/2025 6:03:16 PM",0,1,45995752271.8634
"resistor on","12/4/2025 6:03:16 PM",0,1,45995752271.8634
"PV","12/4/2025 6:03:21 PM",30.98235,1,45995752329.8611
"SV","12/4/2025 6:03:21 PM",40,1,45995752329.8611
"kp","12/4/2025 6:03:21 PM",0,1,45995752329.8611
"ti","12/4/2025 6:03:21 PM",0,1,45995752329.8611
"td","12/4/2025 6:03:21 PM",0,1,45995752329.8611
"resistor on","12/4/2025 6:03:21 PM",0,1,45995752329.8611
"PV","12/4/2025 6:03:26 PM",30.85938,1,45995752387.8588
"SV","12/4/2025 6:03:26 PM",40,1,45995752387.8588
"kp","12/4/2025 6:03:26 PM",0,1,45995752387.8588
"ti","12/4/2025 6:03:26 PM",0,1,45995752387.8588
"td","12/4/2025 6:03:26 PM",0,1,45995752387.8588
"resistor on","12/4/2025 6:03:26 PM",0,1,45995752387.8588
"PV","12/4/2025 6:03:31 PM",30.7364,1,45995752445.8565
"SV","12/4/2025 6:03:31 PM",40,1,45995752445.8565
"kp","12/4/2025 6:03:31 PM",0,1,45995752445.8565
"ti","12/4/2025 6:03:31 PM",0,1,45995752445.8565
"td","12/4/2025 6:03:31 PM",0,1,45995752445.8565
"resistor on","12/4/2025 6:03:31 PM",0,1,45995752445.8565
"PV","12/4/2025 6:03:36 PM",30.61343,1,45995752503.8773
"SV","12/4/2025 6:03:36 PM",40,1,45995752503.8773
"kp","12/4/2025 6:03:36 PM",0,1,45995752503.8773
"ti","12/4/2025 6:03:36 PM",0,1,45995752503.8773
"td","12/4/2025 6:03:36 PM",0,1,45995752503.8773
